_id,courseUrl,name_company,upadte_date,rank,amount,age,level,experience,salary,headquarters,technical_requirements,Tên công việc,Mã công việc
6706b7c06ab7bb80c7c1a70d,https://sieuthivieclam.vn/viec-lam/nhan-vien-ky-thuat-dien-nuoc-cong-trinh-CV2020-25573.html,CÔNG TY TNHH SXTM DV THĂNG LONG T.B,Ngày cập nhật: 21/05/2020,Nhân viên,3 (3 nam),Dưới 45,Chứng chỉ - Sơ cấp nghề,Không yêu cầu,Thoả thuận,"Quận 1, Quận 4","['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']","NHÂN VIÊN KỸ THUẬT ĐIỆN, NƯỚC CÔNG TRÌNH",CV2020-25573
6706b7c06ab7bb80c7c1a70e,https://sieuthivieclam.vn/viec-lam/nhan-vien-thu-kho-CV2020-25575.html,CÔNG TY TNHH THỢ LÀM BÁNH,Ngày cập nhật: 21/05/2020,Nhân viên,1 (1 nam),18-30,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận Bình Thạnh,"['\n 01 Nam nhân viên thủ kho làm cho công ty chuyên sản xuất bánh kẹo.', '\n Thời gian làm việc: 07:00~17:00. Tuần nghỉ 1 ngày chủ nhật.']",NHÂN VIÊN THỦ KHO,CV2020-25575
6706b7c16ab7bb80c7c1a70f,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-nam-CV2019-25064.html,VIỆN KỸ THUẬT BIỂN,Ngày cập nhật: 22/05/2020,Nhân viên,2 (1 nam - 1 nữ),0,Cao đẳng,Không yêu cầu,7.000.000VNĐ,Quận 5,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN KẾ TOÁN,CV2019-25064
6706b7c26ab7bb80c7c1a710,https://sieuthivieclam.vn/viec-lam/cong-tac-vien-ban-hang-CV2020-25576.html,CÔNG TY CP SX TM NHỰA VIỆT NAM,Ngày cập nhật: 25/05/2020,Nhân viên,20,18 - 40,Trung học phổ thông,Không yêu cầu,Thoả thuận,"Quận 12, Quận Bình Thạnh, Quận Gò Vấp, Huyện Hóc Môn, Quận Tân Bình, Quận Tân Phú","['\n Hồ sơ đầy đủ: đơn xin việc, sơ yếu lý lịch, chứng minh nhân dân, hộ khẩu, các bằng cấp có liên quan,...(sao y công chứng)']",NHÂN VIÊN BÁN HÀNG PARTTIME,CV2020-25576
6706b7c26ab7bb80c7c1a711,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-bat-dong-san-CV2020-25580.html,CÔNG TY TNHH BẤT ĐỘNG SẢN SKYHOME,Ngày cập nhật: 26/05/2020,Nhân viên,5,Từ 23 - 30,Trung cấp,Không yêu cầu,Thoả thuận,Quận 7,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch\xa0', '\n Bản sao hộ khẩu, CMND', '\n \xa0']",NHÂN VIÊN KINH DOANH BẤT ĐỘNG SẢN,CV2020-25580
6706b7c36ab7bb80c7c1a712,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-CV2020-25582.html,CÔNG TY TNHH SX & TM PHẠM CHIẾN CÔNG,Ngày cập nhật: 28/05/2020,Nhân viên,5 (5 nữ),0,Trung cấp,1,7.000.000VNĐ,Huyện Bình Chánh,"['\n • Tốt nghiệp chuyên ngành kế toán. Từ Trung Cấp trở lên.', '\n • Năng động, siêng năng,cẩn thận, trung thực.', '\n - Làm giờ hành chính . Thu nhập từ 7tr - 10tr.\xa0', '\n - Ưu tiên ứng viên ở gần khu vực huyện Bình Chánh.']",NHÂN VIÊN KẾ TOÁN,CV2020-25582
6706b7c46ab7bb80c7c1a713,https://sieuthivieclam.vn/viec-lam/nhan-vien-phu-viec-CV2020-25584.html,Cửa hàng cây hoa giả LOFT GARDEN,Ngày cập nhật: 02/06/2020,Nhân viên,2,25-40,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n Hồ sơ:\xa0', '\n ', '\n ', '\n - Chứng minh nhân dân hoặc hộ khẩu\xa0( photo)']",NHÂN VIÊN PHỤ VIỆC,CV2020-25584
6706b7c56ab7bb80c7c1a714,https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-CV2020-25583.html,Cửa hàng cây hoa giả LOFT GARDEN,Ngày cập nhật: 02/06/2020,Nhân viên,6 (6 nữ),19 - 25,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n Hồ sơ:\xa0', '\n - Sơ yếu lí lịch', '\n - Giấy khám sức khỏe', '\n - Chứng minh nhân dân hoặc hộ khẩu\xa0( photo)', '\n \xa0']",NHÂN VIÊN BÁN HÀNG,CV2020-25583
6706b7c56ab7bb80c7c1a715,https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-bao-an-o-CV2020-25532.html,CTY TNHH NGUYÊN KHANG,Ngày cập nhật: 05/06/2020,Nhân viên,4,0,Lao động phổ thông,Không yêu cầu,5.000.000VNĐ,Huyện Hóc Môn,"['\n Sức khỏe tốt, không xăm mình, siêng năng', '\n ']",LAO ĐỘNG PHỔ THÔNG (BAO ĂN Ở),CV2020-25532
6706b7c66ab7bb80c7c1a716,https://sieuthivieclam.vn/viec-lam/tai-xe-xe-tai-CV2020-25501.html,CÔNG TY TNHH MTV BAO BÌ VẬN CHUYỂN SÀI GÒN HÀ NỘI,Ngày cập nhật: 08/06/2020,Nhân viên,3 (3 nam),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",TÀI XẾ XE TẢI,CV2020-25501
6706b7c76ab7bb80c7c1a717,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-den-nang-luong-mat-troi-CV2020-25588.html,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ KỸ THUẬT VÒNG TRÒN XANH,Ngày cập nhật: 08/06/2020,Nhân viên,5,0,Trung cấp,1,10.000.000VNĐ,Quận Thủ Đức,"['\n Có kinh nghiệm trong ngành kinh doanh đèn các loại, hoặc trong ngành chiếu sáng , ngành trang trí nội thất...', '\n Có xe máy và Điện thoại', '\n \xa0']",Nhân viên Kinh doanh Đèn Năng lượng Mặt trời,CV2020-25588
6706b7c86ab7bb80c7c1a718,https://sieuthivieclam.vn/viec-lam/nhan-vien-van-phong-nhap-lieu-giao-hang-tai-xe-CV2020-25495.html,CÔNG TY TNHH TM MẪN ĐẠT,Ngày cập nhật: 09/06/2020,Nhân viên,15,18 - 35,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",Nhân viên Văn phòng - Nhập liệu - Giao hàng - Tài xế,CV2020-25495
6706b7c96ab7bb80c7c1a719,https://sieuthivieclam.vn/viec-lam/nhan-vien-ui-do-CV2020-25591.html,MÂY TRẮNG LAUNDRY,Ngày cập nhật: 09/06/2020,Nhân viên,1,18 - 35,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN ỦI ĐỒ,CV2020-25591
6706b7c96ab7bb80c7c1a71a,https://sieuthivieclam.vn/viec-lam/nhan-vien-ve-sinh-CV2020-25592.html,TRUNG TÂM HỘI NGHỊ TIỆC CƯỚI SAPHIRE,Ngày cập nhật: 11/06/2020,Nhân viên,2 (2 nữ),Dưới 50,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 9, Quận Bình Thạnh, Quận Phú nhuận","['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN VỆ SINH,CV2020-25592
6706b7ca6ab7bb80c7c1a71b,https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-01-ke-toan-tong-hop-01-CV2020-25593.html,CÔNG TY CỔ PHẦN NHỰA SÀI GÒN,Ngày cập nhật: 11/06/2020,Nhân viên,2,0,Cao đẳng,Không yêu cầu,Thoả thuận,Quận 5,"['\n - Đơn xin việc', '\n - Sơ yếu lý lịch, bản sao các văn bằng, chứng chỉ, bảng điểm quá trình học tập, chứng minh nhân dân/ căn cước công dân', '\n - Giấy chứng nhận sức khỏe, 02 ảnh 4x6 (chụp trong vòng 6 tháng)', '\n ', '\n - Từ ngày 12/6/2020 đến ngày 30/6/2020']",NHÂN VIÊN KẾ TOÁN: 01 - KẾ TOÁN TỔNG HỢP: 01,CV2020-25593
6706b7cb6ab7bb80c7c1a71c,https://sieuthivieclam.vn/viec-lam/nhan-vien-giao-nhan-CV2020-25595.html,VIETTEL POST QUẬN GÒ VẤP,Ngày cập nhật: 12/06/2020,Nhân viên,30 (30 nam),DƯỚI 35,Lao động phổ thông,Không yêu cầu,9.000.000VNĐ,Quận Gò Vấp,"['\n Sơ yếu lý lịch tự thuật (theo mẫu nhà nước ban hành)', '\n Đơn xin việc', '\n Bản sao CMND (photo công chứng)', '\n Bản sao sổ Hộ khẩu (photo công chứng)', '\n Bản sao bằng cấp cao nhất nếu có (photo công chứng)', '\n Giấy khám sức khỏe do bệnh viện tuyến huyện trở lên cấp, có đóng dấu tròn pháp lý còn thời hạn trong 6 tháng.', '\n Cam kết bảo lãnh của gia đình']",NHÂN VIÊN GIAO NHẬN,CV2020-25595
6706b7ce6ab7bb80c7c1a71d,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-nhan-vien-ke-toan-CV2020-25600.html,Cty CP XD SX TM Cường Sáng,Ngày cập nhật: 15/06/2020,Nhân viên,14,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 12,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN KINH DOANH - NHÂN VIÊN KẾ TOÁN,CV2020-25600
6706b7ce6ab7bb80c7c1a71e,https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-my-nghe-thoi-trang-cao-cap-CV2020-25598.html,CÔNG TY KIM HOÀNG HOA,Ngày cập nhật: 15/06/2020,Nhân viên,5 (5 nữ),0,Trung học phổ thông,Không yêu cầu,6.000.000VNĐ,Quận Thủ Đức,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN BÁN HÀNG MỸ NGHỆ - THỜI TRANG CAO CẤP,CV2020-25598
6706b7ce6ab7bb80c7c1a71f,https://sieuthivieclam.vn/viec-lam/nhan-vien-dieu-hanhnhan-vien-kiem-khach-CV2020-25603.html,CÔNG TY TNHH TOÀN THẮNG,Ngày cập nhật: 17/06/2020,Nhân viên,6 (6 nam),25-35,Trung cấp,Không yêu cầu,8.500.000VNĐ,Quận 1,"['\n ', '\n \xa0Tuổi: 25-35', '\n \xa0Siêng năng, trung thực', '\n \xa0Thời gian: xoay ca', '\n \xa0Ca 1: 4h30-12h30', '\n \xa0Ca 2: 12h30-19h30', '\n \xa0Lương: trao đổi trực tiếp khi phỏng vấn', '\n ']",NHÂN VIÊN ĐIỀU HÀNH/NHÂN VIÊN KIỂM KHÁCH,CV2020-25603
6706b7ce6ab7bb80c7c1a720,https://sieuthivieclam.vn/viec-lam/nhan-vien-cham-soc-khach-hang-CV2020-25605.html,CÔNG TY CỔ PHẦN SƠN ÔTÔ ACHISON,Ngày cập nhật: 18/06/2020,Nhân viên,1 (1 nữ),0,Trung cấp,Không yêu cầu,Thoả thuận,Quận 9,"['\n - Nữ, sức khỏe tốt; giọng nói dễ nghe, mạch lạc, truyền cảm.', '\n - Uu tiên: ứng viên có kinh nghiệm trong lĩnh vực call center hoặc chăm sóc khách hàng.', '\n ', 'Năng động, nhanh nhẹn, chịu được áp lực trong công việc.', '\n - Có tinh thần làm việc theo nhóm, hỗ trợ team đạt hiệu quả công việc cao.', '\n - Sử dụng thành thạo vi tính văn phòng cơ bản.', '\n - Kỹ năng giao tiếp qua điện thoại, biết lắng nghe và quan tâm khách hàng', '\n ', 'Gắn bó lâu dài với Công ty', 'chấp nhận sự điều động, phân công công tác của lãnh đạo Công ty và quản lý trực tiếp.']",Nhân viên Chăm sóc Khách Hàng,CV2020-25605
6706b7ce6ab7bb80c7c1a721,https://sieuthivieclam.vn/viec-lam/nhan-vien-ky-thuat-dien-01-nguoi-CV2020-25608.html,Trường TCN Nhân lực Quốc tế,Ngày cập nhật: 24/06/2020,Nhân viên,1 (1 nam),Dưới 35,Trung cấp,Không yêu cầu,6.500.000VNĐ,Quận Tân Bình,"['\n ', '\n ', '\n \xa0', '\n \xa0', '\n \xa0']",NHÂN VIÊN KỸ THUẬT ĐIỆN (01 Người).,CV2020-25608
6706b7d06ab7bb80c7c1a722,https://sieuthivieclam.vn/viec-lam/nhan-vien-phuc-vu-CV2020-25607.html,NHÀ HÀNG CHÃ CÁ LÃ VỌNG,Ngày cập nhật: 25/06/2020,Nhân viên,15,18-25,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN PHỤC VỤ,CV2020-25607
6706b7d36ab7bb80c7c1a723,https://sieuthivieclam.vn/viec-lam/nhan-vien-chinh-ly-tai-lieu-luu-tru-CV2020-25609.html,CÔNG TY TNHH MTV TƯ VẤN VÀ DỊCH VỤ KHOA HỌC VTLT HAI GIANG,Ngày cập nhật: 27/06/2020,Nhân viên,4 (1 nam - 3 nữ),0,Trung học phổ thông,Không yêu cầu,Thoả thuận,H.Dầu Tiếng,"['\n Tốt nghiệp THPT trở lên.', '\n Ưu tiên có kinh nghiệm chỉnh lý.', '\n Nhanh nhẹn, chịu khó']",NHÂN VIÊN CHỈNH LÝ TÀI LIỆU LƯU TRỮ,CV2020-25609
6706b7d36ab7bb80c7c1a724,https://sieuthivieclam.vn/viec-lam/nhan-vien-marketing-CV2020-25611.html,CÔNG TY TNHH MEGABOWL VIỆT NAM,Ngày cập nhật: 29/06/2020,Nhân viên,2 (2 nam),20 trở lên,Trung cấp,Không yêu cầu,Thoả thuận,Quận 2,"['\n Trình độ: trung cấp trở lên', '\n Ưu tiên kinh nghiệm', '\n Ưu tiên biết ngoại ngữ']",NHÂN VIÊN MARKETING,CV2020-25611
6706b7d46ab7bb80c7c1a725,https://sieuthivieclam.vn/viec-lam/tai-xe-cong-nhan-CV2020-25612.html,CƠ SỞ THIẾT BỊ PCCC THÀNH ĐÔ,Ngày cập nhật: 30/06/2020,Nhân viên,3 (3 nam),trên 25,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 7,['\n Được tạo điều kiện nâng cao nghiệp vụ chuyên môn hoàn toàn miễn phí.'],TÀI XẾ/ CÔNG NHÂN,CV2020-25612
6706b7d56ab7bb80c7c1a726,https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-showroom-CV2020-25614.html,Công ty CP EVERPIA,Ngày cập nhật: 02/07/2020,Nhân viên,15,Từ 18 trở lên,Trung học phổ thông,Không yêu cầu,Thoả thuận,"Quận 5, Quận 7, Quận 9, Quận 10, Quận Bình Thạnh","['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",Nhân viên bán hàng Showroom,CV2020-25614
6706b7d66ab7bb80c7c1a727,https://sieuthivieclam.vn/viec-lam/nhan-vien-phuc-vu-CV2020-25616.html,CB COFFEE AND BEEZ,Ngày cập nhật: 03/07/2020,Nhân viên,2,Dưới 30,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN PHỤC VỤ,CV2020-25616
6706b7d86ab7bb80c7c1a728,https://sieuthivieclam.vn/viec-lam/tho-in-offset-tho-phu-in-CV2017-22000.html,CÔNG TY TNHH IN PHÚC LỢI,Ngày cập nhật: 04/07/2020,Nhân viên,0 (2 nam),Dưới 40,Lao động phổ thông,Không yêu cầu,Thoả thuận,Huyện Bình Chánh,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",THỢ IN OFFSET - THỢ PHỤ IN,CV2017-22000
6706b7d96ab7bb80c7c1a729,https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-bat-dong-san-CV2020-25618.html,CÔNG TY BẤT ĐỘNG SẢN BOSSLAND,Ngày cập nhật: 06/07/2020,Nhân viên,10,20-35,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 2,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",NHÂN VIÊN KINH DOANH BẤT ĐỘNG SẢN,CV2020-25618
6706b7d96ab7bb80c7c1a72a,https://sieuthivieclam.vn/viec-lam/phuc-vu-bep-tap-vu-thu-khoa-ke-toan-CV2020-25433.html,TNHH Thực Phẩm Tân Việt Nhật,Ngày cập nhật: 09/07/2020,Nhân viên,150 (75 nam - 75 nữ),0,Lao động phổ thông,Không yêu cầu,8.000.000VNĐ,"Quận 1, Quận 2, Quận 3, Quận 7, Quận 10, Quận 11, Quận Bình Tân, Quận Gò Vấp, Quận Phú nhuận, Quận Tân Bình, Quận Tân Phú, Quận Thủ Đức","['\n Địa điểm làm việc: hệ thống nhà hàng tokyo deli ở các quận 1 ,2,3,7,11, Phú Nhuận, Tân Phú, Tân Bình, Bình Tân, Gò Vấp, Thủ Đức', '\n \xa0']",PHỤC VỤ/ BẾP/ TẠP VỤ/ THỦ KHO/ KẾ TOÁN,CV2020-25433
6706b7d96ab7bb80c7c1a72b,https://sieuthivieclam.vn/viec-lam/tiep-thi-kinh-doanh-cua-nhom-cua-cuon-CV2020-25619.html,CÔNG TY TNHH ALUMINUM NEW DOOR,Ngày cập nhật: 07/07/2020,Nhân viên,5,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']","TIẾP THỊ KINH DOANH CỬA NHÔM, CỬA CUỐN",CV2020-25619
6706b7db6ab7bb80c7c1a72c,https://sieuthivieclam.vn/viec-lam/ke-toan-noi-bo-tong-hop-CV2020-25622.html,CTY TNHH TMDV MVP ĐẠI QUANG VINH,Ngày cập nhật: 13/07/2020,Nhân viên,2 (2 nữ),20-30,Trung cấp,Không yêu cầu,Thoả thuận,Quận 3,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']",KẾ TOÁN NỘI BỘ TỔNG HỢP,CV2020-25622
6706b7dd6ab7bb80c7c1a72d,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve--ngan-hang--CV2020-25623.html,CÔNG TY DỊCH VỤ BẢO VỆ NGÂN HÀNG Á CHÂU,Ngày cập nhật: 13/07/2020,Nhân viên,30 (30 nam),18-50,Lao động phổ thông,Không yêu cầu,5.257.000VNĐ,Quận 10,"['\n - Thực hiện các nghiệp vụ Bảo vệ tại vị trí được giao', '\n - Bảo vệ an ninh trật tự, tài sản, PCCC tại đơn vị.', '\n - Ưu tiên bố trí công việc gần khu vực sinh sống để thuận tiện trong công việc.', '\n ', '\xa0Ms. Nguyên - 0359795440', '\n ', '\xa0Lầu 6, 455 Tô Hiến Thành, P14, Q10', '\n ', '\xa0nguyennht@acb.com.vn']",NHÂN VIÊN BẢO VỆ ( NGÂN HÀNG ),CV2020-25623
6706b7de6ab7bb80c7c1a72e,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve--ngan-hang--CV2020-25563.html,CÔNG TY DỊCH VỤ BẢO VỆ NGÂN HÀNG Á CHÂU,Ngày cập nhật: 13/07/2020,Nhân viên,30 (30 nam),18 - 50,Lao động phổ thông,Không yêu cầu,5.270.000VNĐ,Quận 10,"['\n - Thực hiện các nghiệp vụ Bảo vệ tại vị trí được giao', '\n - Bảo vệ an ninh trật tự, tài sản, PCCC tại đơn vị.', '\n - Ưu tiên bố trí công việc gần khu vực sinh sống để thuận tiện trong công việc.', '\n ', '\xa0Ms. Nguyên - 0359795440', '\n ', '\xa0Lầu 6, 455 Tô Hiến Thành, P14, Q10', '\n ', '\xa0nguyennht@acb.com.vn']",NHÂN VIÊN BẢO VỆ ( NGÂN HÀNG ),CV2020-25563
6706b7e16ab7bb80c7c1a72f,https://sieuthivieclam.vn/viec-lam/ke-toan-noi-bo-CV2020-25625.html,CÔNG TY TNHH TM TÂN NHẤT HƯƠNG,Ngày cập nhật: 13/07/2020,Nhân viên,2 (2 nữ),25-35,Đại học,Không yêu cầu,Thoả thuận,Quận Tân Phú,"['\n Trung thực, biết lắng nghe, chịu khó học hỏi', '\n Có tinh thần làm việc nhóm hiệu quả']",KẾ TOÁN NỘI BỘ,CV2020-25625
6706b7e16ab7bb80c7c1a730,https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-khach-du-lichbao-ve-muc-tieu-CV2020-25626.html,Cty TNHH MTV DV  CÔNG ÍCH THANH NIÊN XUNG PHONG,Ngày cập nhật: 14/07/2020,Nhân viên,100 (50 nam - 50 nữ),18-55,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 5,"['\n ', '\n Tuổi: 18-55', '\n Trình độ: cấp 2', '\n Đạo đức tốt, trung thực, không có tiền án tiền sự', '\n Sức khỏe tốt, không yêu cầu kinh nghiệm', '\n Được cấp đồng phục', '\n Thời gian: 12 giờ/ngày, tuần nghỉ 1 ngày', '\n Lương: 6.000.000 đ/tháng', '\n Lương tháng 13+thưởng theo chế độ nhà nước qui định', '\n Được đào tạo võ thuật, làm lâu dài']",NHÂN VIÊN BẢO VỆ KHÁCH DU LỊCH/BẢO VỆ MỤC TIÊU,CV2020-25626
